material,thickness,particle_type,energy,heating_mean,heating_std,total_mean,total_std,flux_mean,flux_std,sensitivity_mean,sensitivity_std,total_prob_mean,total_prob_std
ej262,0.1,gamma,9400000.0,72.59578615361038,8.633654190154981,1.0872365662467994e-05,5.003055522459924e-08,0.0005018704202311813,2.3098135086171658e-06,7.722955973788339e-06,9.184738500164874e-07,1.0872365662467994e-05,5.003055522459924e-08
ej262,0.1,gamma,9500000.0,96.6567109823134,9.903785088985185,1.0895396786515092e-05,4.9049737983382406e-08,0.0005051612557257253,2.274145913701609e-06,1.01743906297172e-05,1.0425036935773878e-06,1.0895396786515092e-05,4.9049737983382406e-08
ej262,0.1,gamma,9600000.0,78.44920953100721,8.207028731962023,1.0741076553715213e-05,5.050604199229403e-08,0.0005002261089065488,2.3522188731524726e-06,8.171792659479919e-06,8.548988262460441e-07,1.0741076553715213e-05,5.050604199229403e-08
ej262,0.1,gamma,9700000.0,80.49113775268297,8.988609325593053,1.0747765766209577e-05,4.366628871769631e-08,0.0005027572306209903,2.0427659912151126e-06,8.298055438420926e-06,9.266607552157787e-07,1.0747765766209577e-05,4.366628871769631e-08
ej262,0.1,gamma,9800000.0,96.7982422384809,8.914247283543403,1.0591273009118848e-05,4.9838578253934983e-08,0.0004976508872983973,2.341976851684286e-06,9.877371656987846e-06,9.096170697493269e-07,1.0591273009118848e-05,4.9838578253934983e-08
ej262,0.1,gamma,9900000.0,98.20756955367202,10.400488502252497,1.0604886069503745e-05,4.4099278859266604e-08,0.0005005283724010905,2.0813230140157384e-06,9.91995652057293e-06,1.050554394166919e-06,1.0604886069503745e-05,4.4099278859266604e-08
ej262,0.1,gamma,10000000.0,101.00542235381468,8.472821725439712,1.0562901248006254e-05,4.7285364684168946e-08,0.0005007102010935492,2.2415495197440873e-06,1.0100542235381468e-05,8.472821725439712e-07,1.0562901248006254e-05,4.7285364684168946e-08
ej262,0.1,gamma,10100000.0,89.64324700374162,8.763621147087543,1.0490010142365234e-05,4.984133043970471e-08,0.0004993520127694929,2.3724648362580643e-06,8.875569010271447e-06,8.676852620878755e-07,1.0490010142365234e-05,4.984133043970471e-08
ej262,0.1,gamma,10200000.0,100.33657003483513,10.664504581200518,1.0494273715743586e-05,4.8098360491475575e-08,0.0005016499638429779,2.2989993259372974e-06,9.83691863086619e-06,1.0455396648235802e-06,1.0494273715743586e-05,4.8098360491475575e-08
ej262,0.1,gamma,10300000.0,100.50729828344264,9.66369589196966,1.0348574093459467e-05,4.6360514751652476e-08,0.0004967675448530754,2.2258105564637426e-06,9.757990124606081e-06,9.382229021329767e-07,1.0348574093459467e-05,4.6360514751652476e-08
ej262,0.1,gamma,10400000.0,100.09023592441487,10.473751672142493,1.0348347580258127e-05,4.8337601351744925e-08,0.0004988594875535192,2.330078745058896e-06,9.624061146578353e-06,1.0070915069367782e-06,1.0348347580258127e-05,4.8337601351744925e-08
ej262,0.1,gamma,10500000.0,76.62721530811221,8.458842773095071,1.0290463774623009e-05,4.855080353483902e-08,0.000498182483717216,2.3506757010942706e-06,7.29783002934402e-06,8.056040736281021e-07,1.0290463774623009e-05,4.855080353483902e-08
ej262,0.1,gamma,10600000.0,98.70839057318757,9.094042195408482,1.0232123198077646e-05,4.019897526751733e-08,0.0004973460238451946,1.953679482664533e-06,9.312112318225243e-06,8.579285090008002e-07,1.0232123198077646e-05,4.019897526751733e-08
ej262,0.1,gamma,10700000.0,127.34045109184862,11.373453687257047,1.0216365060308888e-05,4.35956239736732e-08,0.0004984750656723555,2.127089727742266e-06,1.1900976737555946e-05,1.062939596939911e-06,1.0216365060308888e-05,4.35956239736732e-08
ej262,0.1,gamma,10800000.0,85.02345827797697,9.4465356672675,1.0182516954192117e-05,4.195692129016004e-08,0.0004987420012857336,2.0550747578194826e-06,7.872542433146016e-06,8.746792284506945e-07,1.0182516954192117e-05,4.195692129016004e-08
ej262,0.1,gamma,10900000.0,94.24825351226609,10.032407747135618,1.0051098368208403e-05,4.878931834855607e-08,0.0004941723647665906,2.3990072894083316e-06,8.64662876259322e-06,9.204043804711576e-07,1.0051098368208403e-05,4.878931834855607e-08
ej262,0.1,gamma,11000000.0,85.05790828785868,9.556765975456658,1.0129248231362048e-05,4.864105091579843e-08,0.0004999227824375575,2.4005387688927606e-06,7.732537117078062e-06,8.687969068596961e-07,1.0129248231362048e-05,4.864105091579843e-08
ej262,0.1,gamma,11100000.0,81.88478537287854,10.047414793077893,1.0051025292564452e-05,4.343344314443804e-08,0.0004978768362170375,2.1517207731021013e-06,7.3770076912503185e-06,9.051725038808912e-07,1.0051025292564452e-05,4.343344314443804e-08
ej262,0.1,gamma,11200000.0,99.82052540817841,11.011305336176695,1.00455381321952e-05,4.6179267703321375e-08,0.0004993830099775909,2.295914230046783e-06,8.912546911444501e-06,9.831522621586336e-07,1.00455381321952e-05,4.6179267703321375e-08
ej262,0.1,gamma,11300000.0,108.02172271176856,10.302816373037839,9.999171314996449e-06,4.9423107244203155e-08,0.0004988228609043894,2.465474432285171e-06,9.559444487767129e-06,9.117536613307822e-07,9.999171314996449e-06,4.9423107244203155e-08
ej262,0.1,gamma,11400000.0,106.74799420040185,10.831456885126386,1.00326272505425e-05,4.4826670800011854e-08,0.0005022205177396244,2.243793766500468e-06,9.363859140386127e-06,9.50127796940911e-07,1.00326272505425e-05,4.4826670800011854e-08
ej262,0.1,gamma,11500000.0,107.131216277255,11.329914586715253,9.965022583204933e-06,4.2894908447646244e-08,0.0005005869417791623,2.1549549953513497e-06,9.31575793715261e-06,9.85209964062196e-07,9.965022583204933e-06,4.2894908447646244e-08
ej262,0.1,gamma,11600000.0,110.26841113224478,10.163565251009134,9.913749613514941e-06,3.493845157785534e-08,0.0004997830123835305,1.7616602892261744e-06,9.505897511400413e-06,8.761694181904425e-07,9.913749613514941e-06,3.493845157785534e-08
ej262,0.1,gamma,11700000.0,92.73026177525472,10.505930024533937,9.855910338681559e-06,4.4455427386314665e-08,0.0004986391480660669,2.2492147835707824e-06,7.92566339959442e-06,8.979427371396527e-07,9.855910338681559e-06,4.4455427386314665e-08
ej262,0.1,gamma,11800000.0,89.60801021450884,10.774789758665383,9.786038302193974e-06,4.3804003650104514e-08,0.000496753585924648,2.223612156612293e-06,7.593899170721088e-06,9.131177761580833e-07,9.786038302193974e-06,4.3804003650104514e-08
ej262,0.1,gamma,11900000.0,96.92280052357415,11.11519495698813,9.87476351214113e-06,4.215466819932258e-08,0.0005027899056507676,2.1462965678246997e-06,8.144773153241526e-06,9.340499963855572e-07,9.87476351214113e-06,4.215466819932258e-08
ej262,0.1,gamma,12000000.0,108.72689564258624,11.23179893022405,9.759377447832047e-06,4.7655001434483495e-08,0.0004984499891038487,2.4340301858213387e-06,9.060574636882187e-06,9.359832441853375e-07,9.759377447832047e-06,4.7655001434483495e-08
ej262,0.1,gamma,12100000.0,96.35745033560961,11.176937850522036,9.699363880832426e-06,4.6782690324971406e-08,0.0004969573335187374,2.3968811387480273e-06,7.963425647571043e-06,9.237138719439699e-07,9.699363880832426e-06,4.6782690324971406e-08
ej262,0.1,gamma,12200000.0,92.17194167489899,10.658809867820684,9.774794882341689e-06,4.418700813123152e-08,0.0005024262495216696,2.271271470086024e-06,7.55507718646713e-06,8.73672939985302e-07,9.774794882341689e-06,4.418700813123152e-08
ej262,0.1,gamma,12300000.0,92.01054331411687,10.759873498056113,9.763645731899859e-06,4.202170270066784e-08,0.0005034731132021798,2.166548437402065e-06,7.480531976757469e-06,8.747864632565945e-07,9.763645731899859e-06,4.202170270066784e-08
ej262,0.1,gamma,12400000.0,83.16938820154073,9.247496937541758,9.609533674872624e-06,4.3487027056988585e-08,0.0004970989451006135,2.249536835856478e-06,6.707208725930704e-06,7.457658820598192e-07,9.609533674872624e-06,4.3487027056988585e-08
ej262,0.1,gamma,12500000.0,110.81348069473346,10.57645988469473,9.668661550365886e-06,3.8399709773233405e-08,0.0005017478029174561,1.9928857834488586e-06,8.865078455578677e-06,8.461167907755784e-07,9.668661550365886e-06,3.8399709773233405e-08
ej262,0.1,gamma,12600000.0,86.78752792438816,10.203246567619496,9.656820888076564e-06,4.66543167942302e-08,0.0005026359846827043,2.4282408646995996e-06,6.887899041618108e-06,8.09781473620595e-07,9.656820888076564e-06,4.66543167942302e-08
ej262,0.1,gamma,12700000.0,85.60699141575834,8.778580955310492,9.573330833901415e-06,4.03950955619831e-08,0.0004997317725202661,2.1085177136707425e-06,6.740707985492783e-06,6.912268468748419e-07,9.573330833901415e-06,4.03950955619831e-08
ej262,0.1,gamma,12800000.0,103.94601541330587,10.196292448108213,9.554748907825596e-06,4.405371158898771e-08,0.0005001781244869581,2.3061257207769164e-06,8.120782454164522e-06,7.965853475084542e-07,9.554748907825596e-06,4.405371158898771e-08
ej262,0.1,gamma,12900000.0,95.036549129366,10.406992217955818,9.499214848352237e-06,4.413132482627193e-08,0.0004986765017711698,2.3168564566316602e-06,7.367174351113643e-06,8.067435827872727e-07,9.499214848352237e-06,4.413132482627193e-08
ej262,0.1,gamma,13000000.0,93.95450869087901,10.129317349732062,9.440315488031676e-06,4.36423596370717e-08,0.0004970350269518408,2.297452675305497e-06,7.2272698992983856e-06,7.791782576716971e-07,9.440315488031676e-06,4.36423596370717e-08
ej262,0.1,gamma,13100000.0,90.92270742618251,10.225666850652942,9.508760848653335e-06,3.914924294760967e-08,0.0005021488244978103,2.0670593889827278e-06,6.940664689021566e-06,7.805852557750337e-07,9.508760848653335e-06,3.914924294760967e-08
ej262,0.1,gamma,13200000.0,65.07865439259474,8.335434562893488,9.421851416334052e-06,3.9198563890876394e-08,0.0004990423990092135,2.0761975627068875e-06,4.930201090348087e-06,6.314723153707187e-07,9.421851416334052e-06,3.9198563890876394e-08
ej262,0.1,gamma,13300000.0,95.60807285406463,10.502364035841227,9.400263249856877e-06,3.86721114757976e-08,0.0004993414265428399,2.053941835219676e-06,7.1885769063206485e-06,7.896514312662576e-07,9.400263249856877e-06,3.86721114757976e-08
ej262,0.1,gamma,13400000.0,76.51820626738356,10.090998313379913,9.418210982989252e-06,4.292551662455607e-08,0.0005016225296926269,2.286457264447574e-06,5.710313900551012e-06,7.530595756253667e-07,9.418210982989252e-06,4.292551662455607e-08
ej262,0.1,gamma,13500000.0,88.87112763720084,10.601820861734687,9.360233728247833e-06,4.107477239760616e-08,0.000499861217223283,2.193817099515919e-06,6.583046491644507e-06,7.85320063832199e-07,9.360233728247833e-06,4.107477239760616e-08
ej262,0.1,gamma,13600000.0,93.59829544688095,10.024015576571276,9.31736684534673e-06,3.683934386932231e-08,0.0004988883948903365,1.9722323374323597e-06,6.882227606388306e-06,7.370599688655351e-07,9.31736684534673e-06,3.683934386932231e-08
ej262,0.1,gamma,13700000.0,90.51283860807206,10.357508226362912,9.296984309835218e-06,4.1465771322549086e-08,0.0004991214599006943,2.226118538705576e-06,6.6067765407351865e-06,7.560224982746651e-07,9.296984309835218e-06,4.1465771322549086e-08
ej262,0.1,gamma,13800000.0,73.3528810397357,9.870166138779247,9.309736991573892e-06,4.243247755968762e-08,0.0005011347278474505,2.284321775041821e-06,5.3154261622996885e-06,7.152294303463222e-07,9.309736991573892e-06,4.243247755968762e-08
ej262,0.1,gamma,13900000.0,79.54647788323608,8.951791076845613,9.265718342947754e-06,4.1793190346730664e-08,0.0005000355444573785,2.2556396762104894e-06,5.722768193038567e-06,6.440137465356556e-07,9.265718342947754e-06,4.1793190346730664e-08
ej262,0.1,gamma,14000000.0,82.95123958367569,10.788770117968633,9.18565919594389e-06,3.54946691343226e-08,0.0004968947586988383,1.920160821311302e-06,5.9250885416911205e-06,7.706264369977595e-07,9.18565919594389e-06,3.54946691343226e-08
ej262,0.1,gamma,14100000.0,92.99639848056009,10.16425389600074,9.307764967966681e-06,4.5609307843442054e-08,0.000504724945886377,2.4731759795133398e-06,6.5954892539404315e-06,7.208690706383504e-07,9.307764967966681e-06,4.5609307843442054e-08
ej262,0.1,gamma,14200000.0,54.73168488787233,7.621813386052603,9.17015414804045e-06,4.170192681823694e-08,0.0004984614632199323,2.2668196087971982e-06,3.854344006188192e-06,5.367474215530002e-07,9.17015414804045e-06,4.170192681823694e-08
ej262,0.1,gamma,14300000.0,77.69050006691089,8.620499741511692,9.207572731478046e-06,3.887332085050352e-08,0.0005017068126461017,2.1180864159584585e-06,5.432902102581181e-06,6.028321497560624e-07,9.207572731478046e-06,3.887332085050352e-08
ej262,0.1,gamma,14400000.0,70.63686449460144,9.525350248300837,9.142732484258528e-06,3.9259733465037744e-08,0.0004993839978081146,2.144485027237221e-06,4.9053378121251e-06,6.614826561320026e-07,9.142732484258528e-06,3.9259733465037744e-08
ej262,0.1,gamma,14500000.0,78.66848017237356,10.72568098660317,9.12621023460834e-06,3.692510141790117e-08,0.000499691482861458,2.0220028354137626e-06,5.425412425680935e-06,7.397021370071151e-07,9.12621023460834e-06,3.692510141790117e-08
ej262,0.1,gamma,14600000.0,86.32758727319838,11.17275047041512,9.162532891451294e-06,3.9817314331354166e-08,0.0005029158214743015,2.185547706985685e-06,5.912848443369752e-06,7.652568815352822e-07,9.162532891451294e-06,3.9817314331354166e-08
ej262,0.1,gamma,14700000.0,73.45084762838113,10.380535213601025,9.144665672619842e-06,3.601381444618089e-08,0.0005031637332384056,1.9814325850940903e-06,4.9966563012504165e-06,7.06158858068097e-07,9.144665672619842e-06,3.601381444618089e-08
ej262,0.1,gamma,14800000.0,53.09926671732936,9.134447754624706,9.142369324194692e-06,3.965003515333103e-08,0.0005042342431945463,2.186831451868895e-06,3.587788291711443e-06,6.171924158530206e-07,9.142369324194692e-06,3.965003515333103e-08
ej262,0.1,gamma,14900000.0,85.80931084790426,10.969411449377976,9.083382060848803e-06,3.531618785102187e-08,0.0005020389779011594,1.9518934827065286e-06,5.7590141508660574e-06,7.362021106965085e-07,9.083382060848803e-06,3.531618785102187e-08
ej262,0.1,gamma,15000000.0,72.55312559854674,10.444048022206115,8.9978819779416e-06,3.729305866492771e-08,0.0004983574823484507,2.0656614722326405e-06,4.836875039903116e-06,6.962698681470743e-07,8.9978819779416e-06,3.729305866492771e-08
ej262,0.1,gamma,15100000.0,76.85140160980978,10.64753567977761,8.989578000598713e-06,3.5708810155928116e-08,0.0004989597417102876,1.9822551903147544e-06,5.089496795351641e-06,7.051348132303053e-07,8.989578000598713e-06,3.5708810155928116e-08
ej262,0.1,gamma,15200000.0,66.31015314811867,10.543907659273188,8.955629100242874e-06,3.965831622274591e-08,0.0004981308158530367,2.205914766721878e-06,4.362510075534123e-06,6.936781354784992e-07,8.955629100242874e-06,3.965831622274591e-08
ej262,0.1,gamma,15300000.0,67.37789625225103,11.028441672208814,8.900806040055705e-06,4.002715440973446e-08,0.0004961364479408338,2.2312937613960424e-06,4.403784068774577e-06,7.208131811901186e-07,8.900806040055705e-06,4.002715440973446e-08
ej262,0.1,gamma,15400000.0,67.03618035934693,10.79274370860758,9.051598789406588e-06,4.0578112964729436e-08,0.0005056246607800587,2.266735904514565e-06,4.352998724632917e-06,7.008275135459467e-07,9.051598789406588e-06,4.0578112964729436e-08
ej262,0.1,gamma,15500000.0,65.7154047609201,9.921516014908011,9.008844277119578e-06,4.3551044883736895e-08,0.0005043023376238922,2.4380094670189713e-06,4.239703532962587e-06,6.400978074134201e-07,9.008844277119578e-06,4.3551044883736895e-08
ej262,0.1,gamma,15600000.0,64.24291614909069,10.622888326570836,8.871944350059492e-06,4.314847155411002e-08,0.0004976931479259148,2.4204947448228577e-06,4.118135650582737e-06,6.80954379908387e-07,8.871944350059492e-06,4.314847155411002e-08
ej262,0.1,gamma,15700000.0,56.03985022974478,8.627047029765391,8.947326470735429e-06,4.1738320791197974e-08,0.0005029889448615294,2.34618862432165e-06,3.5694172120856548e-06,5.494934413863307e-07,8.947326470735429e-06,4.1738320791197974e-08
ej262,0.1,gamma,15800000.0,54.616837584388875,8.219476347054272,8.86958008051418e-06,3.775877972237028e-08,0.0004996601587147817,2.127002116624169e-06,3.4567618724296755e-06,5.202200219654602e-07,8.86958008051418e-06,3.775877972237028e-08
ej262,0.1,gamma,15900000.0,74.69377736677649,9.61986493679331,8.790116828851224e-06,3.9604661949361844e-08,0.0004961207240333889,2.235267295655695e-06,4.697721846967075e-06,6.050229519995792e-07,8.790116828851224e-06,3.9604661949361844e-08
ej262,0.1,gamma,16000000.0,58.175855744865565,10.432959358869587,8.881072768994864e-06,3.860944218550237e-08,0.0005022211946057413,2.1833131665764204e-06,3.6359909840540978e-06,6.520599599293492e-07,8.881072768994864e-06,3.860944218550237e-08
ej262,0.1,gamma,16100000.0,58.94375582078891,8.71899122632104,8.824317890134999e-06,3.98623604004471e-08,0.000500013411719612,2.2588269953125324e-06,3.6611028460117335e-06,5.415522500820521e-07,8.824317890134999e-06,3.98623604004471e-08
ej262,0.1,gamma,16200000.0,56.274725802606945,9.532373413695185,8.826855992940524e-06,4.12365622351101e-08,0.000501152145979947,2.341289716023628e-06,3.473748506333762e-06,5.884181119564929e-07,8.826855992940524e-06,4.12365622351101e-08
ej262,0.1,gamma,16300000.0,63.813795421980885,10.268029891121413,8.748581552222616e-06,3.538903331526208e-08,0.0004976930671450488,2.013346707338266e-06,3.914956774354655e-06,6.299404841178781e-07,8.748581552222616e-06,3.538903331526208e-08
ej262,0.1,gamma,16400000.0,53.742969925658656,8.548961517332733,8.745424302560674e-06,3.538344671924753e-08,0.0004985078503401027,2.0167870585000228e-06,3.2770103613206497e-06,5.212781413007764e-07,8.745424302560674e-06,3.538344671924753e-08
ej262,0.1,gamma,16500000.0,68.61468375861267,11.566788526519153,8.755437027380083e-06,3.408648487466646e-08,0.0005000767843730342,1.946734878244161e-06,4.1584656823401615e-06,7.010174864557062e-07,8.755437027380083e-06,3.408648487466646e-08
ej262,0.1,gamma,16600000.0,60.511989226002015,9.743706538596866,8.688057977170376e-06,4.379356063579618e-08,0.0004972275366537822,2.5064410160052414e-06,3.645300555783254e-06,5.869702734094498e-07,8.688057977170376e-06,4.379356063579618e-08
ej262,0.1,gamma,16700000.0,46.045767734573595,8.313990927222783,8.740482086530719e-06,4.220320704392655e-08,0.0005012321792848371,2.420291460122202e-06,2.7572316008726704e-06,4.978437680971727e-07,8.740482086530719e-06,4.220320704392655e-08
ej262,0.1,gamma,16800000.0,54.34488817463296,9.151349331819116,8.671924159279082e-06,4.1413341873776604e-08,0.0004982199201142066,2.3792466663253328e-06,3.2348147722995813e-06,5.447231745130426e-07,8.671924159279082e-06,4.1413341873776604e-08
ej262,0.1,gamma,16900000.0,62.24330059778599,10.284425683947259,8.623097508597063e-06,3.707929194706999e-08,0.0004962817906566229,2.1340792531960035e-06,3.683035538330532e-06,6.085458984584176e-07,8.623097508597063e-06,3.707929194706999e-08
ej262,0.1,gamma,17000000.0,48.82025749849206,8.812952471658726,8.620709667028058e-06,3.843485616066541e-08,0.0004970137247375033,2.2158123279149306e-06,2.8717798528524742e-06,5.184089689211015e-07,8.620709667028058e-06,3.843485616066541e-08
ej262,0.1,gamma,17100000.0,48.160486283827,8.99770397264093,8.618656889579154e-06,3.989679030664458e-08,0.0004977711556023353,2.3043382681510823e-06,2.8164027066565498e-06,5.261815188678906e-07,8.618656889579154e-06,3.989679030664458e-08
ej262,0.1,gamma,17200000.0,47.18305931496316,8.796335931629613,8.659358254469316e-06,3.2416089855111665e-08,0.0005009996804732868,1.8753841832758693e-06,2.7432011229629743e-06,5.114148797459078e-07,8.659358254469316e-06,3.2416089855111665e-08
ej262,0.1,gamma,17300000.0,67.62324558099611,10.509075501637469,8.64473105116479e-06,3.881621807381303e-08,0.0005010343480609819,2.249746198504974e-06,3.90885812606914e-06,6.07461011655345e-07,8.64473105116479e-06,3.881621807381303e-08
ej262,0.1,gamma,17400000.0,41.01600201538177,7.718664288851068,8.610247883774573e-06,3.222499828149482e-08,0.0004999090388391633,1.8709794627239898e-06,2.3572414951368834e-06,4.436013959109809e-07,8.610247883774573e-06,3.222499828149482e-08
ej262,0.1,gamma,17500000.0,38.17806302311467,8.847114926074187,8.539046167822914e-06,4.220195433427238e-08,0.0004966126866515051,2.454306990886584e-06,2.181603601320838e-06,5.055494243470964e-07,8.539046167822914e-06,4.220195433427238e-08
ej262,0.1,gamma,17600000.0,24.24560214530347,5.820258812928613,8.579402891163232e-06,3.791481608223322e-08,0.0004997155873502514,2.208356730276384e-06,1.3775910309831516e-06,3.3069652346185303e-07,8.579402891163232e-06,3.791481608223322e-08
ej262,0.1,gamma,17700000.0,36.74976201248297,7.004916260122158,8.629717794556569e-06,3.623352973908093e-08,0.0005034102551576216,2.113733033510227e-06,2.076257740818247e-06,3.95757980797862e-07,8.629717794556569e-06,3.623352973908093e-08
ej262,0.1,gamma,17800000.0,38.51018582611759,8.293012215496521,8.65553671374348e-06,4.035053871978455e-08,0.0005056759798149368,2.3572963922720406e-06,2.1634935857369433e-06,4.658995626683439e-07,8.65553671374348e-06,4.035053871978455e-08
ej262,0.1,gamma,17900000.0,63.13722277333182,10.285079457993586,8.524836570853567e-06,3.5574151518490536e-08,0.0004987821556909173,2.0814065908288777e-06,3.5272191493481464e-06,5.745854445806472e-07,8.524836570853567e-06,3.5574151518490536e-08
ej262,0.1,gamma,18000000.0,53.29238974242226,10.150814466501426,8.48440068993624e-06,3.45851528840248e-08,0.0004971916288433888,2.026653191338274e-06,2.960688319023459e-06,5.63934137027857e-07,8.48440068993624e-06,3.45851528840248e-08
ej262,0.1,gamma,18100000.0,47.07335003767435,8.212711110598942,8.527882780452298e-06,3.712383672534584e-08,0.0005005583705201137,2.178915656894245e-06,2.6007375711422295e-06,4.5374094533695815e-07,8.527882780452298e-06,3.712383672534584e-08
ej262,0.1,gamma,18200000.0,45.01776373417881,9.270211033644738,8.46918401572475e-06,3.9951829356910065e-08,0.0004979245395832901,2.3489049616407687e-06,2.4735035018779564e-06,5.093522545958648e-07,8.46918401572475e-06,3.9951829356910065e-08
ej262,0.1,gamma,18300000.0,31.743777020669715,7.645997699072282,8.470498835164217e-06,4.085950477965327e-08,0.0004988213661686986,2.4062361209254094e-06,1.7346326240803123e-06,4.1781408191651817e-07,8.470498835164217e-06,4.085950477965327e-08
ej262,0.1,gamma,18400000.0,34.36039026463067,7.343058407318192,8.480516405078872e-06,4.307599299843147e-08,0.0005002271067250351,2.540898182570825e-06,1.8674125143821014e-06,3.99079261267293e-07,8.480516405078872e-06,4.307599299843147e-08
ej262,0.1,gamma,18500000.0,18.56905542377935,5.390910364920849,8.472905233992682e-06,3.583681386844701e-08,0.0005005869225530082,2.1172346629733285e-06,1.0037327256096946e-06,2.9140056026599185e-07,8.472905233992682e-06,3.583681386844701e-08
ej262,0.1,gamma,18600000.0,38.85727713097251,8.795722841455849,8.479205601055442e-06,3.822235310228847e-08,0.0005017743240549076,2.261876810219437e-06,2.0891009210200276e-06,4.7288832480945423e-07,8.479205601055442e-06,3.822235310228847e-08
ej262,0.1,gamma,18700000.0,25.207565197068593,6.9478275934072915,8.456974977073036e-06,3.4939891571391316e-08,0.0005012144072468637,2.0707002044084438e-06,1.3479981388806734e-06,3.715415825351493e-07,8.456974977073036e-06,3.4939891571391316e-08
ej262,0.1,gamma,18800000.0,33.92755334893198,10.469323147179182,8.4236362413861e-06,3.850893177955214e-08,0.0004999177554251533,2.285451774097406e-06,1.8046570930282968e-06,5.568788908074033e-07,8.4236362413861e-06,3.850893177955214e-08
ej262,0.1,gamma,18900000.0,17.701532339718934,5.839151617171297,8.340577259372322e-06,4.144154711885684e-08,0.0004956695170828538,2.462728009728963e-06,9.365890126835415e-07,3.0894982101435436e-07,8.340577259372322e-06,4.144154711885684e-08
ej262,0.1,gamma,19000000.0,27.306567736147073,6.846055263901536,8.3887344172344e-06,3.3136063363352494e-08,0.0004992150134615808,1.9719584148264992e-06,1.437187775586688e-06,3.6031869810008084e-07,8.3887344172344e-06,3.3136063363352494e-08
ej262,0.1,gamma,19100000.0,27.65738815442498,7.135527085398575,8.329659693331963e-06,3.5046650558623844e-08,0.0004963711949987663,2.0885208841902533e-06,1.4480307934253915e-06,3.7358780551825e-07,8.329659693331963e-06,3.5046650558623844e-08
ej262,0.1,gamma,19200000.0,20.436662066735224,6.364450218682222,8.43415888334811e-06,3.5370443756537275e-08,0.0005032721418436378,2.110373400787955e-06,1.0644094826424595e-06,3.314817822230324e-07,8.43415888334811e-06,3.5370443756537275e-08
ej262,0.1,gamma,19300000.0,15.57022487695508,5.0271881874539215,8.403870724516933e-06,3.906942582491615e-08,0.0005021388598487013,2.334523605865065e-06,8.067474029510405e-07,2.604760718888042e-07,8.403870724516933e-06,3.906942582491615e-08
ej262,0.1,gamma,19400000.0,11.826964646639034,5.237468818494997,8.378980780291722e-06,3.444139313025173e-08,0.0005013263232759118,2.0607408998512565e-06,6.096373529195378e-07,2.6997261951005137e-07,8.378980780291722e-06,3.444139313025173e-08
ej262,0.1,gamma,19500000.0,11.342566855060998,4.5155389661061935,8.332999668190189e-06,3.917610872373367e-08,0.0004992511290818854,2.3473131532427822e-06,5.816700951313332e-07,2.3156610082595865e-07,8.332999668190189e-06,3.917610872373367e-08
ej262,0.1,gamma,19600000.0,9.356688292429347,4.1057799500560765,8.229070559430288e-06,4.0587090824559284e-08,0.00049370445109751,2.4349090040112264e-06,4.773820557361912e-07,2.0947856888041207e-07,8.229070559430288e-06,4.0587090824559284e-08
ej262,0.1,gamma,19700000.0,1.7704970625401741,1.7701243195118312,8.293921760904382e-06,3.9025341783942016e-08,0.0004982771324929263,2.3444952236759326e-06,8.987294733706467e-08,8.985402637115895e-08,8.293921760904382e-06,3.9025341783942016e-08
ej262,0.1,gamma,19800000.0,0.00047449900000204803,0.0001279177575632142,8.32344017928499e-06,3.9267084746856826e-08,0.0005007300004657127,2.362281578927058e-06,2.3964595959699396e-11,6.460492806222939e-12,8.32344017928499e-06,3.9267084746856826e-08
ej262,0.1,gamma,19900000.0,0.00031319300000364885,8.326042143962213e-05,8.293986412391601e-06,3.659071932221212e-08,0.0004996138659706707,2.204249437911313e-06,1.573834170872607e-11,4.183940775860409e-12,8.293986412391601e-06,3.659071932221212e-08
ej262,0.1,gamma,20000000.0,0.0004476840000027704,0.00011813952853101405,8.278985527829356e-06,3.766569504243619e-08,0.0004993301113212337,2.271748121166937e-06,2.238420000013852e-11,5.906976426550703e-12,8.278985527829356e-06,3.766569504243619e-08
ej262,0.5,neutron,100000.0,163.54293704517352,1.0403425000214592,0.0027197614598622787,1.0272726973049722e-05,0.00349724757122799,1.3283137558266672e-05,0.0016354293704517351,1.0403425000214592e-05,0.0027197614598622787,1.0272726973049722e-05
ej262,0.5,neutron,200000.0,204.66398591727037,1.6310236648813399,0.0021001270727295986,1.0438281308449534e-05,0.0032617896372725756,1.6199075840632194e-05,0.0010233199295863519,8.155118324406699e-06,0.0021001270727295986,1.0438281308449534e-05
ej262,0.5,neutron,300000.0,234.89646493499043,1.552654310920071,0.0017499824667051064,7.822010280791584e-06,0.0031154430690490216,1.3956239956865231e-05,0.0007829882164499681,5.17551436973357e-06,0.0017499824667051064,7.822010280791584e-06
ej262,0.5,neutron,400000.0,259.70301860280745,1.9666844542960518,0.0015206081958427603,5.656057291941911e-06,0.0030146128785391605,1.122727827992276e-05,0.0006492575465070187,4.916711135740129e-06,0.0015206081958427603,5.656057291941911e-06
ej262,0.5,neutron,500000.0,281.68594065606175,2.762610324568398,0.0013704649565913307,5.8757662223373345e-06,0.0029745410269932005,1.2771636634187611e-05,0.0005633718813121234,5.525220649136796e-06,0.0013704649565913307,5.8757662223373345e-06
ej262,0.5,neutron,600000.0,301.3218877972081,2.7897372850753452,0.001240581827136091,5.362122283193195e-06,0.0029066996486583328,1.2519811050968514e-05,0.0005022031463286802,4.649562141792242e-06,0.001240581827136091,5.362122283193195e-06
