particle,energy_MeV,detector_material,detector_thickness_mm,mean_eDep_MeV,std_eDep_MeV,stderr_eDep_MeV,n_events
gamma,8.1,Si,1.5,0.00383181,0.0572331,0.000180987,100000
gamma,8.1,Si,1.75,0.0049063,0.0675362,0.000213568,100000
gamma,8.1,Si,2.0,0.00651071,0.0841589,0.000266134,100000
gamma,8.2,Si,0.5,0.000426407,0.0105408,3.33328e-05,100000
gamma,8.2,Si,0.75,0.000993517,0.0201416,6.36934e-05,100000
gamma,8.2,Si,1.0,0.00171445,0.0286446,9.05821e-05,100000
gamma,8.2,Si,1.25,0.00266508,0.0421732,0.000133363,100000
gamma,8.2,Si,1.5,0.00377383,0.0535076,0.000169206,100000
gamma,8.2,Si,1.75,0.00547499,0.074022,0.000234078,100000
gamma,8.2,Si,2.0,0.00773877,0.0960444,0.000303719,100000
gamma,8.299999999999999,Si,0.5,0.000413736,0.0111588,3.52871e-05,100000
gamma,8.299999999999999,Si,0.75,0.000921619,0.0199596,6.31177e-05,100000
gamma,8.299999999999999,Si,1.0,0.0017979,0.03187,0.000100782,100000
gamma,8.299999999999999,Si,1.25,0.00276808,0.0460682,0.00014568,100000
gamma,8.299999999999999,Si,1.5,0.0036866,0.054092,0.000171054,100000
gamma,8.299999999999999,Si,1.75,0.00547479,0.0722641,0.000228519,100000
gamma,8.299999999999999,Si,2.0,0.00694137,0.0853471,0.000269891,100000
gamma,8.399999999999999,Si,0.5,0.000377453,0.0100103,3.16555e-05,100000
gamma,8.399999999999999,Si,0.75,0.000965791,0.020618,6.52e-05,100000
gamma,8.399999999999999,Si,1.0,0.0015869,0.030482,9.63924e-05,100000
gamma,8.399999999999999,Si,1.25,0.00280029,0.0434299,0.000137337,100000
gamma,8.399999999999999,Si,1.5,0.00381219,0.0562462,0.000177866,100000
gamma,8.399999999999999,Si,1.75,0.00552072,0.0733007,0.000231797,100000
gamma,8.399999999999999,Si,2.0,0.00642034,0.0795327,0.000251504,100000
gamma,8.499999999999998,Si,0.5,0.000377379,0.00978487,3.09425e-05,100000
gamma,8.499999999999998,Si,0.75,0.000935003,0.0199593,6.31167e-05,100000
gamma,8.499999999999998,Si,1.0,0.00185513,0.0327511,0.000103568,100000
gamma,8.499999999999998,Si,1.25,0.00265891,0.0427167,0.000135082,100000
gamma,8.499999999999998,Si,1.5,0.00368688,0.0544559,0.000172205,100000
gamma,8.499999999999998,Si,1.75,0.00526776,0.07021,0.000222023,100000
gamma,8.499999999999998,Si,2.0,0.00734476,0.08846,0.000279735,100000
gamma,8.6,Si,0.5,0.000488976,0.0128597,4.0666e-05,100000
gamma,8.6,Si,0.75,0.00093241,0.0196039,6.1993e-05,100000
gamma,8.6,Si,1.0,0.00177159,0.0318022,0.000100567,100000
gamma,8.6,Si,1.25,0.0026144,0.0425713,0.000134622,100000
gamma,8.6,Si,1.5,0.00372114,0.0543091,0.000171741,100000
gamma,8.6,Si,1.75,0.0052164,0.0678786,0.000214651,100000
gamma,8.6,Si,2.0,0.00702438,0.0866385,0.000273975,100000
gamma,8.7,Si,0.5,0.000389606,0.0102383,3.23763e-05,100000
gamma,8.7,Si,0.75,0.000984969,0.0230983,7.30433e-05,100000
gamma,8.7,Si,1.0,0.00178429,0.0326767,0.000103333,100000
gamma,8.7,Si,1.25,0.00268146,0.0444619,0.000140601,100000
gamma,8.7,Si,1.5,0.0036384,0.0557627,0.000176337,100000
gamma,8.7,Si,1.75,0.00507906,0.0680867,0.000215309,100000
gamma,8.7,Si,2.0,0.0070459,0.0886748,0.000280414,100000
gamma,8.799999999999999,Si,0.5,0.000425155,0.0114161,3.61009e-05,100000
gamma,8.799999999999999,Si,0.75,0.00099397,0.0210561,6.65853e-05,100000
gamma,8.799999999999999,Si,1.0,0.00182991,0.0328777,0.000103969,100000
gamma,8.799999999999999,Si,1.25,0.00260644,0.0433579,0.00013711,100000
gamma,8.799999999999999,Si,1.5,0.00361591,0.0519227,0.000164194,100000
gamma,8.799999999999999,Si,1.75,0.00488847,0.0649588,0.000205418,100000
gamma,8.799999999999999,Si,2.0,0.00685348,0.0842953,0.000266565,100000
gamma,8.899999999999999,Si,0.5,0.00038433,0.00997635,3.1548e-05,100000
gamma,8.899999999999999,Si,0.75,0.000877269,0.0185624,5.86994e-05,100000
gamma,8.899999999999999,Si,1.0,0.00174756,0.030792,9.73728e-05,100000
gamma,8.899999999999999,Si,1.25,0.00258447,0.0407668,0.000128916,100000
gamma,8.899999999999999,Si,1.5,0.00396467,0.05731,0.00018123,100000
gamma,8.899999999999999,Si,1.75,0.00504968,0.0691121,0.000218552,100000
gamma,8.899999999999999,Si,2.0,0.00727588,0.0912621,0.000288596,100000
gamma,8.999999999999998,Si,0.5,0.000438023,0.0109535,3.46381e-05,100000
gamma,8.999999999999998,Si,0.75,0.000857894,0.0181416,5.73687e-05,100000
gamma,8.999999999999998,Si,1.0,0.0016132,0.0286897,9.07248e-05,100000
gamma,8.999999999999998,Si,1.25,0.00262784,0.0414624,0.000131116,100000
gamma,8.999999999999998,Si,1.5,0.00365764,0.0530872,0.000167877,100000
gamma,8.999999999999998,Si,1.75,0.00533632,0.0704942,0.000222922,100000
gamma,8.999999999999998,Si,2.0,0.00711132,0.0886815,0.000280436,100000
gamma,9.1,Si,0.5,0.000455612,0.0117162,3.70498e-05,100000
gamma,9.1,Si,0.75,0.000940793,0.0188453,5.9594e-05,100000
gamma,9.1,Si,1.0,0.00156902,0.0286076,9.04651e-05,100000
gamma,9.1,Si,1.25,0.00252193,0.0387441,0.00012252,100000
gamma,9.1,Si,1.5,0.00358537,0.053936,0.000170561,100000
gamma,9.1,Si,1.75,0.00533978,0.0693632,0.000219346,100000
gamma,9.1,Si,2.0,0.0066049,0.0823958,0.000260558,100000
gamma,9.2,Si,0.5,0.00040785,0.0114489,3.62046e-05,100000
gamma,9.2,Si,0.75,0.00096098,0.0201783,6.38095e-05,100000
gamma,9.2,Si,1.0,0.00162482,0.0291813,9.22794e-05,100000
gamma,9.2,Si,1.25,0.00251614,0.0401087,0.000126835,100000
gamma,9.2,Si,1.5,0.00390709,0.0584014,0.000184681,100000
gamma,9.2,Si,1.75,0.00516499,0.0679057,0.000214737,100000
gamma,9.2,Si,2.0,0.00683846,0.087283,0.000276013,100000
gamma,9.299999999999999,Si,0.5,0.000408535,0.0110081,3.48106e-05,100000
gamma,9.299999999999999,Si,0.75,0.000934933,0.019041,6.02129e-05,100000
gamma,9.299999999999999,Si,1.0,0.0015877,0.02725,8.61721e-05,100000
gamma,9.299999999999999,Si,1.25,0.00271084,0.0443734,0.000140321,100000
gamma,9.299999999999999,Si,1.5,0.00425126,0.0597333,0.000188893,100000
gamma,9.299999999999999,Si,1.75,0.0053257,0.0690251,0.000218276,100000
gamma,9.299999999999999,Si,2.0,0.00637145,0.0816309,0.00025814,100000
gamma,9.399999999999999,Si,0.5,0.00040753,0.010747,3.3985e-05,100000
gamma,9.399999999999999,Si,0.75,0.000905839,0.0201439,6.37006e-05,100000
gamma,9.399999999999999,Si,1.0,0.00164216,0.0292867,9.26127e-05,100000
gamma,9.399999999999999,Si,1.25,0.00259061,0.0410216,0.000129722,100000
gamma,9.399999999999999,Si,1.5,0.00353583,0.0530397,0.000167726,100000
gamma,9.399999999999999,Si,1.75,0.00548681,0.0740679,0.000234223,100000
gamma,9.399999999999999,Si,2.0,0.00673428,0.0883679,0.000279444,100000
gamma,9.499999999999998,Si,0.5,0.000403676,0.0109026,3.4477e-05,100000
gamma,9.499999999999998,Si,0.75,0.000833854,0.0178084,5.63153e-05,100000
gamma,9.499999999999998,Si,1.0,0.00150201,0.0275849,8.7231e-05,100000
gamma,9.499999999999998,Si,1.25,0.0025876,0.0413316,0.000130702,100000
gamma,9.499999999999998,Si,1.5,0.00384408,0.0574259,0.000181597,100000
gamma,9.499999999999998,Si,1.75,0.00531078,0.0731868,0.000231437,100000
gamma,9.499999999999998,Si,2.0,0.00652045,0.0835247,0.000264128,100000
gamma,9.6,Si,0.5,0.00035812,0.00968522,3.06274e-05,100000
gamma,9.6,Si,0.75,0.000908624,0.020543,6.49627e-05,100000
gamma,9.6,Si,1.0,0.00170902,0.0318007,0.000100563,100000
gamma,9.6,Si,1.25,0.00268499,0.0443168,0.000140142,100000
gamma,9.6,Si,1.5,0.00382081,0.0565889,0.00017895,100000
gamma,9.6,Si,1.75,0.00498666,0.0707815,0.000223831,100000
gamma,9.6,Si,2.0,0.00668339,0.0838512,0.000265161,100000
gamma,9.7,Si,0.5,0.000365469,0.0104147,3.29341e-05,100000
gamma,9.7,Si,0.75,0.000892041,0.0196862,6.22531e-05,100000
gamma,9.7,Si,1.0,0.00147097,0.0273898,8.6614e-05,100000
gamma,9.7,Si,1.25,0.00254788,0.039563,0.000125109,100000
gamma,9.7,Si,1.5,0.00352749,0.052512,0.000166057,100000
gamma,9.7,Si,1.75,0.0052691,0.0706605,0.000223448,100000
gamma,9.7,Si,2.0,0.00735445,0.0919548,0.000290787,100000
gamma,9.799999999999999,Si,0.5,0.00035023,0.0087374,2.76301e-05,100000
gamma,9.799999999999999,Si,0.75,0.000917963,0.0189156,5.98165e-05,100000
gamma,9.799999999999999,Si,1.0,0.00170063,0.0319835,0.000101141,100000
gamma,9.799999999999999,Si,1.25,0.00253986,0.0420893,0.000133098,100000
gamma,9.799999999999999,Si,1.5,0.00367744,0.0535293,0.000169274,100000
gamma,9.799999999999999,Si,1.75,0.00500161,0.0686867,0.000217206,100000
gamma,9.799999999999999,Si,2.0,0.00690232,0.0857595,0.000271195,100000
gamma,9.899999999999999,Si,0.5,0.000383787,0.00943102,2.98235e-05,100000
gamma,9.899999999999999,Si,0.75,0.000773763,0.0163151,5.15929e-05,100000
gamma,9.899999999999999,Si,1.0,0.00160972,0.02923,9.24335e-05,100000
gamma,9.899999999999999,Si,1.25,0.00269059,0.042263,0.000133647,100000
gamma,9.899999999999999,Si,1.5,0.00401555,0.0578916,0.000183069,100000
gamma,9.899999999999999,Si,1.75,0.00530897,0.0698707,0.000220951,100000
gamma,9.899999999999999,Si,2.0,0.00680133,0.0867611,0.000274363,100000
gamma,9.999999999999998,Si,0.5,0.000374789,0.0104838,3.31526e-05,100000
gamma,9.999999999999998,Si,0.75,0.000875339,0.018525,5.85813e-05,100000
gamma,9.999999999999998,Si,1.0,0.00165385,0.0300567,9.50475e-05,100000
gamma,9.999999999999998,Si,1.25,0.00252805,0.0406111,0.000128424,100000
gamma,9.999999999999998,Si,1.5,0.00366778,0.0540692,0.000170982,100000
gamma,9.999999999999998,Si,1.75,0.00515467,0.0683207,0.000216049,100000
gamma,9.999999999999998,Si,2.0,0.00661083,0.0846663,0.000267738,100000
gamma,10.1,Si,0.5,0.00037576,0.0101175,3.19945e-05,100000
gamma,10.1,Si,0.75,0.000891765,0.0181553,5.74121e-05,100000
gamma,10.1,Si,1.0,0.00167746,0.0304366,9.6249e-05,100000
gamma,10.1,Si,1.25,0.002569,0.041043,0.000129789,100000
gamma,10.1,Si,1.5,0.00351118,0.0520999,0.000164754,100000
gamma,10.1,Si,1.75,0.00510538,0.0693686,0.000219363,100000
gamma,10.1,Si,2.0,0.00690863,0.0873232,0.00027614,100000
gamma,10.2,Si,0.5,0.00034787,0.00909023,2.87458e-05,100000
gamma,10.2,Si,0.75,0.00080562,0.0176741,5.58904e-05,100000
gamma,10.2,Si,1.0,0.0015736,0.0285109,9.01593e-05,100000
gamma,10.2,Si,1.25,0.00246259,0.0395204,0.000124974,100000
gamma,10.2,Si,1.5,0.00363385,0.053172,0.000168145,100000
gamma,10.2,Si,1.75,0.00485145,0.0655464,0.000207276,100000
gamma,10.2,Si,2.0,0.00661859,0.0850757,0.000269033,100000
gamma,10.299999999999999,Si,0.5,0.000352527,0.0089749,2.83811e-05,100000
gamma,10.299999999999999,Si,0.75,0.000968932,0.0213634,6.7557e-05,100000
gamma,10.299999999999999,Si,1.0,0.00153854,0.0281999,8.9176e-05,100000
gamma,10.299999999999999,Si,1.25,0.00259694,0.0425335,0.000134503,100000
gamma,10.299999999999999,Si,1.5,0.00391275,0.0571722,0.000180794,100000
gamma,10.299999999999999,Si,1.75,0.00539488,0.0715517,0.000226266,100000
gamma,10.299999999999999,Si,2.0,0.00708455,0.0856916,0.000270981,100000
gamma,10.399999999999999,Si,0.5,0.000421899,0.0110227,3.48567e-05,100000
gamma,10.399999999999999,Si,0.75,0.000866383,0.0185184,5.85602e-05,100000
gamma,10.399999999999999,Si,1.0,0.00162252,0.0295353,9.33989e-05,100000
gamma,10.399999999999999,Si,1.25,0.00229544,0.0378556,0.00011971,100000
gamma,10.399999999999999,Si,1.5,0.0035892,0.0531115,0.000167953,100000
gamma,10.399999999999999,Si,1.75,0.00522564,0.07039,0.000222593,100000
gamma,10.399999999999999,Si,2.0,0.00715575,0.0881749,0.000278834,100000
gamma,10.499999999999998,Si,0.5,0.000414751,0.0105522,3.3369e-05,100000
gamma,10.499999999999998,Si,0.75,0.000924847,0.019592,6.19553e-05,100000
gamma,10.499999999999998,Si,1.0,0.00161795,0.0304875,9.64099e-05,100000
gamma,10.499999999999998,Si,1.25,0.00284875,0.0436387,0.000137998,100000
gamma,10.499999999999998,Si,1.5,0.00370283,0.0541906,0.000171366,100000
gamma,10.499999999999998,Si,1.75,0.00486244,0.0682109,0.000215702,100000
gamma,10.499999999999998,Si,2.0,0.00673018,0.0851253,0.00026919,100000
gamma,10.6,Si,0.5,0.000464735,0.0114606,3.62416e-05,100000
gamma,10.6,Si,0.75,0.000956581,0.0194127,6.13882e-05,100000
gamma,10.6,Si,1.0,0.00165349,0.0310141,9.80752e-05,100000
gamma,10.6,Si,1.25,0.00280843,0.0460558,0.000145641,100000
gamma,10.6,Si,1.5,0.00372879,0.0556295,0.000175916,100000
gamma,10.6,Si,1.75,0.005377,0.0741387,0.000234447,100000
gamma,10.6,Si,2.0,0.00676094,0.0846525,0.000267695,100000
gamma,10.7,Si,0.5,0.000428161,0.0108951,3.44532e-05,100000
gamma,10.7,Si,0.75,0.00085908,0.0174883,5.53029e-05,100000
gamma,10.7,Si,1.0,0.00165909,0.0308123,9.74371e-05,100000
gamma,10.7,Si,1.25,0.00259136,0.0408779,0.000129267,100000
gamma,10.7,Si,1.5,0.00364907,0.0539033,0.000170457,100000
gamma,10.7,Si,1.75,0.005286,0.0695953,0.00022008,100000
gamma,10.7,Si,2.0,0.00710634,0.0888278,0.000280898,100000
gamma,10.799999999999999,Si,0.5,0.000343157,0.00901162,2.84972e-05,100000
gamma,10.799999999999999,Si,0.75,0.000967027,0.0210192,6.64685e-05,100000
gamma,10.799999999999999,Si,1.0,0.00182545,0.031281,9.89192e-05,100000
gamma,10.799999999999999,Si,1.25,0.00268807,0.0437373,0.000138309,100000
gamma,10.799999999999999,Si,1.5,0.00372042,0.055271,0.000174782,100000
gamma,10.799999999999999,Si,1.75,0.00533524,0.0704362,0.000222739,100000
gamma,10.799999999999999,Si,2.0,0.00675655,0.0871815,0.000275692,100000
gamma,10.899999999999999,Si,0.5,0.000407042,0.0103206,3.26367e-05,100000
gamma,10.899999999999999,Si,0.75,0.000956424,0.0190908,6.03704e-05,100000
gamma,10.899999999999999,Si,1.0,0.00165027,0.0297952,9.42206e-05,100000
gamma,10.899999999999999,Si,1.25,0.00249902,0.0395232,0.000124983,100000
gamma,10.899999999999999,Si,1.5,0.00376732,0.0560771,0.000177332,100000
gamma,10.899999999999999,Si,1.75,0.00528492,0.0696776,0.00022034,100000
gamma,10.899999999999999,Si,2.0,0.00641533,0.0815449,0.000257868,100000
gamma,10.999999999999998,Si,0.5,0.000410494,0.0107435,3.39741e-05,100000
gamma,10.999999999999998,Si,0.75,0.000861295,0.0198114,6.26492e-05,100000
gamma,10.999999999999998,Si,1.0,0.00162855,0.0313394,9.91038e-05,100000
gamma,10.999999999999998,Si,1.25,0.002831,0.0438579,0.000138691,100000
gamma,10.999999999999998,Si,1.5,0.00384794,0.0543443,0.000171852,100000
gamma,10.999999999999998,Si,1.75,0.00517235,0.0683652,0.00021619,100000
gamma,10.999999999999998,Si,2.0,0.00665546,0.0850696,0.000269014,100000
gamma,11.099999999999998,Si,0.5,0.000392186,0.0103329,3.26754e-05,100000
gamma,11.099999999999998,Si,0.75,0.0009768,0.021227,6.71255e-05,100000
gamma,11.099999999999998,Si,1.0,0.00158417,0.0290392,9.18299e-05,100000
gamma,11.099999999999998,Si,1.25,0.00256374,0.0432025,0.000136618,100000
gamma,11.099999999999998,Si,1.5,0.00376214,0.0558248,0.000176533,100000
gamma,11.099999999999998,Si,1.75,0.00517389,0.0691946,0.000218813,100000
gamma,11.099999999999998,Si,2.0,0.006528,0.0816218,0.000258111,100000
gamma,11.2,Si,0.5,0.000363608,0.0101306,3.20358e-05,100000
gamma,11.2,Si,0.75,0.000867445,0.019071,6.03078e-05,100000
gamma,11.2,Si,1.0,0.00157126,0.0289666,9.16003e-05,100000
gamma,11.2,Si,1.25,0.00249325,0.039903,0.000126184,100000
gamma,11.2,Si,1.5,0.00388332,0.060122,0.000190122,100000
gamma,11.2,Si,1.75,0.0052505,0.0679649,0.000214924,100000
gamma,11.2,Si,2.0,0.00668662,0.0872024,0.000275758,100000
gamma,11.299999999999999,Si,0.5,0.000374757,0.00970879,3.07019e-05,100000
gamma,11.299999999999999,Si,0.75,0.000906161,0.0189862,6.00395e-05,100000
gamma,11.299999999999999,Si,1.0,0.00162221,0.0289189,9.14497e-05,100000
gamma,11.299999999999999,Si,1.25,0.00260875,0.0427226,0.000135101,100000
gamma,11.299999999999999,Si,1.5,0.0037538,0.0564946,0.000178652,100000
gamma,11.299999999999999,Si,1.75,0.00515348,0.0713466,0.000225618,100000
gamma,11.299999999999999,Si,2.0,0.00676531,0.084275,0.000266501,100000
gamma,11.399999999999999,Si,0.5,0.000371088,0.010056,3.18e-05,100000
gamma,11.399999999999999,Si,0.75,0.000902895,0.0198685,6.28296e-05,100000
gamma,11.399999999999999,Si,1.0,0.00171756,0.0320168,0.000101246,100000
gamma,11.399999999999999,Si,1.25,0.00262046,0.0442462,0.000139919,100000
gamma,11.399999999999999,Si,1.5,0.00357922,0.0533979,0.000168859,100000
gamma,11.399999999999999,Si,1.75,0.00542074,0.0732045,0.000231493,100000
gamma,11.399999999999999,Si,2.0,0.00681775,0.0868168,0.000274539,100000
gamma,11.499999999999998,Si,0.5,0.000400379,0.00983958,3.11155e-05,100000
gamma,11.499999999999998,Si,0.75,0.000803526,0.0170236,5.38334e-05,100000
gamma,11.499999999999998,Si,1.0,0.0015012,0.0283331,8.95972e-05,100000
gamma,11.499999999999998,Si,1.25,0.0026064,0.0416376,0.00013167,100000
gamma,11.499999999999998,Si,1.5,0.00381922,0.0550069,0.000173947,100000
gamma,11.499999999999998,Si,1.75,0.00486843,0.065493,0.000207107,100000
gamma,11.499999999999998,Si,2.0,0.00719593,0.0869957,0.000275105,100000
gamma,11.599999999999998,Si,0.5,0.000385763,0.00956593,3.02501e-05,100000
gamma,11.599999999999998,Si,0.75,0.000902251,0.0193779,6.12782e-05,100000
gamma,11.599999999999998,Si,1.0,0.00157228,0.0296264,9.36869e-05,100000
gamma,11.599999999999998,Si,1.25,0.00253126,0.0400999,0.000126807,100000
gamma,11.599999999999998,Si,1.5,0.00381268,0.0547125,0.000173016,100000
gamma,11.599999999999998,Si,1.75,0.00514013,0.0689496,0.000218038,100000
gamma,11.599999999999998,Si,2.0,0.006826,0.0857014,0.000271012,100000
gamma,11.7,Si,0.5,0.000392855,0.00985786,3.11733e-05,100000
gamma,11.7,Si,0.75,0.000848777,0.0183412,5.79998e-05,100000
gamma,11.7,Si,1.0,0.00162935,0.03084,9.75246e-05,100000
gamma,11.7,Si,1.25,0.00260597,0.0413854,0.000130872,100000
gamma,11.7,Si,1.5,0.0036596,0.0532299,0.000168328,100000
gamma,11.7,Si,1.75,0.00511671,0.0674693,0.000213357,100000
gamma,11.7,Si,2.0,0.00621317,0.0804222,0.000254317,100000
gamma,11.799999999999999,Si,0.5,0.000371675,0.00958724,3.03175e-05,100000
gamma,11.799999999999999,Si,0.75,0.00082809,0.0197492,6.24523e-05,100000
gamma,11.799999999999999,Si,1.0,0.00153341,0.0282089,8.92044e-05,100000
gamma,11.799999999999999,Si,1.25,0.00274536,0.0443793,0.00014034,100000
gamma,11.799999999999999,Si,1.5,0.00386435,0.0560648,0.000177293,100000
gamma,11.799999999999999,Si,1.75,0.00509735,0.0700365,0.000221475,100000
gamma,11.799999999999999,Si,2.0,0.00655885,0.0818976,0.000258983,100000
gamma,11.899999999999999,Si,0.5,0.000423081,0.0111906,3.53878e-05,100000
gamma,11.899999999999999,Si,0.75,0.00085916,0.019121,6.04659e-05,100000
gamma,11.899999999999999,Si,1.0,0.00141725,0.0268262,8.48319e-05,100000
gamma,11.899999999999999,Si,1.25,0.0027628,0.0439992,0.000139138,100000
gamma,11.899999999999999,Si,1.5,0.0038158,0.0563319,0.000178137,100000
gamma,11.899999999999999,Si,1.75,0.0053613,0.0721573,0.000228181,100000
gamma,11.899999999999999,Si,2.0,0.00649153,0.083768,0.000264898,100000
gamma,11.999999999999998,Si,0.5,0.000351242,0.00996005,3.14964e-05,100000
gamma,11.999999999999998,Si,0.75,0.000810149,0.016693,5.2788e-05,100000
gamma,11.999999999999998,Si,1.0,0.00153464,0.0291425,9.21567e-05,100000
gamma,11.999999999999998,Si,1.25,0.00246852,0.0403245,0.000127517,100000
gamma,11.999999999999998,Si,1.5,0.00401899,0.0576584,0.000182332,100000
gamma,11.999999999999998,Si,1.75,0.00515201,0.0682797,0.000215919,100000
gamma,11.999999999999998,Si,2.0,0.00691769,0.0855557,0.000270551,100000
gamma,12.099999999999998,Si,0.5,0.000378393,0.0102715,3.24813e-05,100000
gamma,12.099999999999998,Si,0.75,0.000912728,0.0195435,6.1802e-05,100000
gamma,12.099999999999998,Si,1.0,0.001476,0.0277383,8.77162e-05,100000
gamma,12.099999999999998,Si,1.25,0.00244706,0.0395444,0.00012505,100000
gamma,12.099999999999998,Si,1.5,0.00379598,0.0557512,0.000176301,100000
gamma,12.099999999999998,Si,1.75,0.00489345,0.0686154,0.000216981,100000
gamma,12.099999999999998,Si,2.0,0.00682573,0.0847048,0.00026786,100000
gamma,12.2,Si,0.5,0.000385945,0.00987846,3.12384e-05,100000
gamma,12.2,Si,0.75,0.000974732,0.01924,6.08421e-05,100000
gamma,12.2,Si,1.0,0.00175917,0.032563,0.000102973,100000
gamma,12.2,Si,1.25,0.00272326,0.044106,0.000139475,100000
gamma,12.2,Si,1.5,0.00397532,0.0576639,0.000182349,100000
gamma,12.2,Si,1.75,0.00558817,0.0741075,0.000234348,100000
gamma,12.2,Si,2.0,0.00622897,0.0804324,0.00025435,100000
gamma,12.299999999999999,Si,0.5,0.000376084,0.00988732,3.12665e-05,100000
gamma,12.299999999999999,Si,0.75,0.000869857,0.0185228,5.85741e-05,100000
gamma,12.299999999999999,Si,1.0,0.00170154,0.0299522,9.4717e-05,100000
gamma,12.299999999999999,Si,1.25,0.00253831,0.0401202,0.000126871,100000
gamma,12.299999999999999,Si,1.5,0.00390392,0.055779,0.000176389,100000
gamma,12.299999999999999,Si,1.75,0.00551858,0.07336,0.000231985,100000
gamma,12.299999999999999,Si,2.0,0.0068015,0.0845787,0.000267461,100000
gamma,12.399999999999999,Si,0.5,0.000358718,0.00917195,2.90043e-05,100000
gamma,12.399999999999999,Si,0.75,0.000844657,0.01773,5.60671e-05,100000
gamma,12.399999999999999,Si,1.0,0.00165408,0.0292078,9.2363e-05,100000
gamma,12.399999999999999,Si,1.25,0.0027632,0.042277,0.000133691,100000
gamma,12.399999999999999,Si,1.5,0.00365443,0.0535787,0.000169431,100000
gamma,12.399999999999999,Si,1.75,0.00505354,0.0681138,0.000215395,100000
gamma,12.399999999999999,Si,2.0,0.00683967,0.088411,0.00027958,100000
